time,lat,lon,elevation,accuracy,bearing,speed
2012-10-23T16:39:46Z,34.059849,-118.447338,62.700001,3.000000,56.400002,1.250000
2012-10-23T16:39:48Z,34.059864,-118.447310,63.599998,3.000000,56.500000,1.250000
2012-10-23T16:39:50Z,34.059880,-118.447284,63.200001,3.000000,54.500000,1.250000
2012-10-23T16:39:52Z,34.059895,-118.447259,63.400002,3.000000,55.400002,1.250000
2012-10-23T16:39:54Z,34.059910,-118.447234,64.099998,3.000000,57.599998,1.500000
2012-10-23T16:39:56Z,34.059925,-118.447210,64.300003,3.000000,56.200001,1.250000
2012-10-23T16:39:58Z,34.059942,-118.447186,63.799999,3.000000,52.500000,1.250000
2012-10-23T16:40:00Z,34.059958,-118.447161,63.500000,3.000000,52.900002,1.500000
2012-10-23T16:40:02Z,34.059971,-118.447135,62.200001,3.000000,56.000000,1.250000
2012-10-23T16:40:04Z,34.059984,-118.447112,62.700001,3.000000,54.500000,1.250000
2012-10-23T16:40:06Z,34.059998,-118.447088,61.900002,3.000000,53.900002,1.250000
2012-10-23T16:40:08Z,34.060010,-118.447062,62.099998,3.000000,56.500000,1.500000
2012-10-23T16:40:10Z,34.060023,-118.447036,62.900002,4.000000,56.700001,1.250000
2012-10-23T16:40:12Z,34.060040,-118.447013,63.000000,3.000000,51.700001,1.500000
2012-10-23T16:40:14Z,34.060058,-118.446992,63.400002,3.000000,47.500000,1.250000
2012-10-23T16:40:16Z,34.060070,-118.446979,63.599998,4.000000,51.000000,1.000000
2012-10-23T16:40:18Z,34.060070,-118.446986,63.500000,3.000000,0.000000,0.000000
2012-10-23T16:40:20Z,34.060073,-118.446988,63.700001,4.000000,51.000000,0.500000
2012-10-23T16:40:22Z,34.060069,-118.446989,63.700001,4.000000,0.000000,0.000000
2012-10-23T16:40:24Z,34.060066,-118.446988,63.900002,4.000000,0.000000,0.000000
2012-10-23T16:40:26Z,34.060064,-118.446987,64.199997,4.000000,0.000000,0.000000
2012-10-23T16:40:28Z,34.060066,-118.446980,64.400002,4.000000,51.000000,0.250000
2012-10-23T16:40:30Z,34.060075,-118.446960,63.900002,4.000000,51.000000,0.750000
2012-10-23T16:40:32Z,34.060088,-118.446936,64.300003,4.000000,53.799999,1.000000
2012-10-23T16:40:34Z,34.060099,-118.446913,63.799999,4.000000,55.500000,1.000000
2012-10-23T16:40:36Z,34.060108,-118.446889,63.900002,4.000000,54.700001,1.000000
2012-10-23T16:40:38Z,34.060119,-118.446866,63.900002,4.000000,53.599998,1.000000
2012-10-23T16:40:40Z,34.060128,-118.446838,64.500000,4.000000,57.299999,1.000000
2012-10-23T16:40:42Z,34.060133,-118.446810,65.400002,3.000000,62.000000,1.000000
2012-10-23T16:40:44Z,34.060140,-118.446781,64.699997,4.000000,61.700001,1.000000
2012-10-23T16:40:46Z,34.060149,-118.446755,64.800003,3.000000,57.000000,1.000000
2012-10-23T16:40:48Z,34.060164,-118.446728,64.300003,3.000000,55.000000,1.000000
2012-10-23T16:40:50Z,34.060176,-118.446706,63.799999,4.000000,51.500000,0.750000
2012-10-23T16:40:52Z,34.060199,-118.446699,63.900002,4.000000,11.000000,1.000000
2012-10-23T16:40:54Z,34.060227,-118.446703,63.500000,4.000000,347.799988,1.250000
2012-10-23T16:40:56Z,34.060253,-118.446710,63.400002,4.000000,344.200012,1.250000
2012-10-23T16:40:58Z,34.060277,-118.446714,63.400002,4.000000,347.200012,1.000000
2012-10-23T16:41:00Z,34.060300,-118.446723,63.700001,4.000000,343.200012,1.000000
2012-10-23T16:41:02Z,34.060321,-118.446740,64.099998,4.000000,330.700012,1.250000
2012-10-23T16:41:05Z,34.060345,-118.446760,64.099998,4.000000,326.500000,1.250000
2012-10-23T16:41:08Z,34.060389,-118.446783,63.500000,7.000000,333.600006,1.250000
2012-10-23T16:41:10Z,34.060419,-118.446799,63.900002,6.000000,335.100006,1.500000
2012-10-23T16:41:12Z,34.060452,-118.446822,63.900002,5.000000,327.299988,1.500000
2012-10-23T16:41:14Z,34.060483,-118.446851,64.000000,5.000000,319.700012,1.500000
2012-10-23T16:41:16Z,34.060503,-118.446882,64.099998,4.000000,311.000000,1.500000
2012-10-23T16:41:18Z,34.060516,-118.446911,64.000000,4.000000,303.799988,1.500000
2012-10-23T16:41:20Z,34.060533,-118.446939,64.500000,4.000000,303.500000,1.500000
2012-10-23T16:41:22Z,34.060551,-118.446969,64.800003,4.000000,306.600006,1.500000
2012-10-23T16:41:24Z,34.060577,-118.446989,64.699997,4.000000,313.399994,1.500000
2012-10-23T16:41:26Z,34.060607,-118.447000,63.799999,4.000000,323.200012,1.500000
2012-10-23T16:41:28Z,34.060636,-118.447008,64.300003,4.000000,328.799988,1.500000
2012-10-23T16:41:30Z,34.060656,-118.447017,64.800003,4.000000,329.799988,1.250000
2012-10-23T16:41:32Z,34.060670,-118.447028,64.699997,4.000000,328.000000,1.000000
2012-10-23T16:41:34Z,34.060689,-118.447035,64.300003,4.000000,336.200012,1.000000
2012-10-23T16:41:36Z,34.060710,-118.447037,66.699997,3.000000,343.500000,1.000000
2012-10-23T16:41:38Z,34.060732,-118.447046,67.300003,3.000000,338.399994,1.250000
2012-10-23T16:41:40Z,34.060755,-118.447059,67.900002,4.000000,334.399994,1.250000
2012-10-23T16:41:42Z,34.060777,-118.447072,68.099998,4.000000,334.299988,1.250000
2012-10-23T16:41:44Z,34.060794,-118.447073,67.800003,3.000000,338.500000,0.750000
2012-10-23T16:41:46Z,34.060801,-118.447070,68.400002,4.000000,338.500000,0.250000
2012-10-23T16:41:48Z,34.060801,-118.447069,68.099998,4.000000,338.500000,0.250000
2012-10-23T16:41:50Z,34.060792,-118.447068,68.699997,4.000000,0.000000,0.000000
2012-10-23T16:41:52Z,34.060801,-118.447067,69.900002,4.000000,0.000000,0.000000
2012-10-23T16:41:54Z,34.060809,-118.447062,72.000000,4.000000,0.000000,0.000000
2012-10-23T16:41:56Z,34.060813,-118.447063,71.800003,4.000000,0.000000,0.000000
2012-10-23T16:41:58Z,34.060816,-118.447066,71.800003,4.000000,0.000000,0.000000
2012-10-23T16:42:00Z,34.060818,-118.447069,71.800003,4.000000,0.000000,0.000000
2012-10-23T16:42:02Z,34.060819,-118.447073,71.699997,4.000000,0.000000,0.000000
2012-10-23T16:42:04Z,34.060828,-118.447085,71.699997,3.000000,331.000000,1.250000
2012-10-23T16:42:06Z,34.060847,-118.447103,72.099998,4.000000,329.299988,1.000000
2012-10-23T16:42:08Z,34.060866,-118.447128,72.099998,4.000000,324.000000,1.000000
2012-10-23T16:42:10Z,34.060886,-118.447154,70.099998,4.000000,317.500000,1.000000
2012-10-23T16:42:12Z,34.060913,-118.447177,71.400002,4.000000,315.100006,1.250000
2012-10-23T16:42:14Z,34.060944,-118.447197,72.500000,4.000000,322.500000,1.250000
2012-10-23T16:42:16Z,34.060976,-118.447211,74.400002,4.000000,333.600006,1.250000
2012-10-23T16:42:18Z,34.061006,-118.447233,73.000000,4.000000,334.399994,1.250000
2012-10-23T16:42:20Z,34.061035,-118.447252,73.800003,4.000000,333.600006,1.250000
2012-10-23T16:42:22Z,34.061062,-118.447269,74.599998,4.000000,332.899994,1.250000
2012-10-23T16:42:24Z,34.061087,-118.447285,74.500000,4.000000,332.000000,1.250000
2012-10-23T16:42:26Z,34.061110,-118.447304,75.300003,3.000000,326.600006,1.250000
2012-10-23T16:42:28Z,34.061131,-118.447324,74.800003,3.000000,321.799988,1.250000
2012-10-23T16:42:30Z,34.061153,-118.447342,76.599998,3.000000,332.100006,1.250000
2012-10-23T16:42:32Z,34.061181,-118.447350,77.300003,4.000000,345.899994,1.250000
2012-10-23T16:42:34Z,34.061206,-118.447361,75.900002,3.000000,339.399994,1.250000
2012-10-23T16:42:36Z,34.061226,-118.447382,76.599998,3.000000,326.000000,1.250000
2012-10-23T16:42:38Z,34.061248,-118.447402,76.699997,4.000000,325.000000,1.250000
2012-10-23T16:42:40Z,34.061270,-118.447419,76.500000,4.000000,326.399994,1.250000
2012-10-23T16:42:42Z,34.061292,-118.447430,77.900002,3.000000,332.299988,1.250000
2012-10-23T16:42:44Z,34.061312,-118.447439,77.500000,3.000000,332.899994,1.000000
2012-10-23T16:42:46Z,34.061332,-118.447453,77.300003,4.000000,327.200012,1.250000
2012-10-23T16:42:48Z,34.061354,-118.447470,77.500000,4.000000,327.399994,1.250000
2012-10-23T16:42:50Z,34.061379,-118.447487,77.500000,4.000000,329.200012,1.500000
2012-10-23T16:42:51Z,34.061390,-118.447496,77.500000,5.000000,328.899994,1.500000
2012-10-23T16:42:53Z,34.061414,-118.447517,77.800003,6.000000,325.000000,1.500000
2012-10-23T16:42:55Z,34.061429,-118.447535,77.800003,8.000000,320.899994,1.250000
2012-10-23T16:42:57Z,34.061443,-118.447547,77.699997,9.000000,320.899994,1.250000
2012-10-23T16:42:59Z,34.061462,-118.447563,78.400002,7.000000,325.600006,1.250000
2012-10-23T16:43:01Z,34.061485,-118.447585,77.699997,5.000000,326.000000,1.250000
2012-10-23T16:43:03Z,34.061507,-118.447608,78.000000,5.000000,326.899994,1.250000
2012-10-23T16:43:05Z,34.061526,-118.447627,79.199997,4.000000,331.600006,1.250000
2012-10-23T16:43:07Z,34.061548,-118.447643,78.900002,4.000000,335.700012,1.250000
2012-10-23T16:43:09Z,34.061569,-118.447659,79.300003,4.000000,336.000000,1.250000
2012-10-23T16:43:11Z,34.061594,-118.447676,79.699997,4.000000,338.500000,1.250000
2012-10-23T16:43:13Z,34.061621,-118.447689,81.000000,4.000000,341.500000,1.250000
2012-10-23T16:43:15Z,34.061641,-118.447714,80.300003,4.000000,327.799988,1.250000
2012-10-23T16:43:17Z,34.061652,-118.447730,81.699997,4.000000,317.600006,0.750000
2012-10-23T16:43:19Z,34.061659,-118.447739,82.000000,4.000000,317.600006,0.500000
2012-10-23T16:43:20Z,34.061655,-118.447741,81.099998,4.000000,0.000000,0.000000
2012-10-23T16:43:22Z,34.061653,-118.447743,80.900002,4.000000,0.000000,0.000000
2012-10-23T16:43:24Z,34.061652,-118.447742,81.099998,4.000000,0.000000,0.000000
2012-10-23T16:43:26Z,34.061647,-118.447742,81.199997,4.000000,0.000000,0.000000
2012-10-23T16:43:28Z,34.061645,-118.447743,81.300003,4.000000,0.000000,0.000000
2012-10-23T16:43:30Z,34.061646,-118.447743,81.300003,4.000000,0.000000,0.000000
2012-10-23T16:43:32Z,34.061665,-118.447756,82.000000,4.000000,327.799988,1.250000
2012-10-23T16:43:34Z,34.061682,-118.447768,82.400002,4.000000,327.100006,1.250000
2012-10-23T16:43:36Z,34.061697,-118.447779,82.300003,4.000000,325.700012,1.000000
2012-10-23T16:43:38Z,34.061718,-118.447794,82.800003,4.000000,329.000000,1.000000
2012-10-23T16:43:40Z,34.061743,-118.447807,82.400002,4.000000,335.299988,1.250000
2012-10-23T16:43:42Z,34.061766,-118.447838,76.800003,3.000000,333.799988,1.250000
2012-10-23T16:43:44Z,34.061782,-118.447885,73.500000,3.000000,311.200012,1.000000
2012-10-23T16:43:46Z,34.061798,-118.447930,71.599998,3.000000,312.299988,1.000000
2012-10-23T16:43:48Z,34.061823,-118.447965,71.300003,4.000000,333.799988,1.250000
2012-10-23T16:43:50Z,34.061847,-118.447995,69.300003,6.000000,340.299988,1.250000
2012-10-23T16:43:52Z,34.061867,-118.448019,69.800003,8.000000,338.500000,1.000000
2012-10-23T16:43:54Z,34.061889,-118.448045,68.199997,6.000000,333.600006,1.250000
2012-10-23T16:43:56Z,34.061912,-118.448070,68.300003,5.000000,330.700012,1.250000
2012-10-23T16:43:58Z,34.061934,-118.448089,67.800003,3.000000,333.399994,1.250000
2012-10-23T16:44:00Z,34.061958,-118.448107,67.699997,3.000000,330.700012,1.250000
2012-10-23T16:44:02Z,34.061980,-118.448126,68.500000,3.000000,325.200012,1.250000
2012-10-23T16:44:04Z,34.061998,-118.448140,70.500000,3.000000,335.200012,1.000000
2012-10-23T16:44:06Z,34.062014,-118.448145,69.099998,3.000000,355.399994,1.000000
2012-10-23T16:44:08Z,34.062032,-118.448153,68.500000,3.000000,348.200012,1.000000
2012-10-23T16:44:10Z,34.062051,-118.448165,68.599998,4.000000,337.700012,1.000000
2012-10-23T16:44:12Z,34.062070,-118.448177,68.599998,4.000000,337.000000,1.000000
2012-10-23T16:44:14Z,34.062088,-118.448190,68.599998,4.000000,335.700012,1.250000
2012-10-23T16:44:16Z,34.062110,-118.448203,68.699997,4.000000,337.799988,1.250000
2012-10-23T16:44:18Z,34.062129,-118.448213,68.599998,4.000000,338.000000,1.000000
2012-10-23T16:44:20Z,34.062144,-118.448224,68.699997,4.000000,334.899994,1.000000
2012-10-23T16:44:22Z,34.062162,-118.448238,68.900002,4.000000,333.100006,1.000000
2012-10-23T16:44:24Z,34.062178,-118.448245,68.900002,4.000000,335.600006,1.000000
2012-10-23T16:44:26Z,34.062190,-118.448250,69.199997,4.000000,336.500000,0.750000
2012-10-23T16:44:28Z,34.062201,-118.448254,69.000000,4.000000,336.500000,0.500000
2012-10-23T16:44:30Z,34.062221,-118.448252,69.199997,4.000000,336.500000,0.750000
2012-10-23T16:44:32Z,34.062242,-118.448249,69.199997,4.000000,357.200012,0.750000
2012-10-23T16:44:34Z,34.062270,-118.448259,69.199997,4.000000,348.000000,0.750000
2012-10-23T16:44:36Z,34.062295,-118.448269,69.300003,4.000000,343.799988,0.750000
2012-10-23T16:44:38Z,34.062315,-118.448275,69.500000,4.000000,346.799988,0.750000
2012-10-23T16:44:40Z,34.062329,-118.448284,69.800003,4.000000,346.799988,0.750000
2012-10-23T16:44:42Z,34.062346,-118.448292,69.599998,5.000000,346.799988,0.750000
2012-10-23T16:44:44Z,34.062365,-118.448307,69.000000,6.000000,0.000000,0.000000
2012-10-23T16:44:46Z,34.062374,-118.448316,69.000000,6.000000,0.000000,0.000000
2012-10-23T16:44:48Z,34.062375,-118.448321,68.900002,7.000000,0.000000,0.000000
2012-10-23T16:44:50Z,34.062378,-118.448323,68.900002,6.000000,0.000000,0.000000
2012-10-23T16:44:52Z,34.062376,-118.448336,68.400002,6.000000,0.000000,0.000000
2012-10-23T16:44:54Z,34.062376,-118.448345,68.500000,5.000000,0.000000,0.000000
2012-10-23T16:44:56Z,34.062377,-118.448347,68.400002,5.000000,0.000000,0.000000
2012-10-23T16:44:58Z,34.062375,-118.448346,68.400002,6.000000,0.000000,0.000000
2012-10-23T16:45:00Z,34.062374,-118.448346,68.400002,6.000000,0.000000,0.000000
2012-10-23T16:45:02Z,34.062375,-118.448347,68.300003,7.000000,0.000000,0.000000
2012-10-23T16:45:04Z,34.062377,-118.448346,68.400002,7.000000,0.000000,0.000000
2012-10-23T16:45:06Z,34.062379,-118.448345,68.400002,9.000000,0.000000,0.000000
2012-10-23T16:45:08Z,34.062380,-118.448346,68.400002,9.000000,0.000000,0.000000
2012-10-23T16:45:10Z,34.062383,-118.448346,68.300003,8.000000,0.000000,0.000000
2012-10-23T16:45:12Z,34.062386,-118.448347,68.599998,6.000000,0.000000,0.000000
2012-10-23T16:45:14Z,34.062403,-118.448349,68.800003,4.000000,343.600006,1.000000
2012-10-23T16:45:16Z,34.062456,-118.448339,68.699997,4.000000,349.399994,1.000000
2012-10-23T16:45:18Z,34.062501,-118.448342,69.900002,4.000000,350.500000,1.250000
2012-10-23T16:45:20Z,34.062549,-118.448364,68.500000,4.000000,343.000000,1.250000
2012-10-23T16:45:22Z,34.062599,-118.448390,68.900002,4.000000,338.899994,1.500000
2012-10-23T16:45:24Z,34.062652,-118.448413,68.099998,4.000000,342.700012,1.500000
2012-10-23T16:45:26Z,34.062704,-118.448429,68.500000,4.000000,345.600006,1.500000
2012-10-23T16:45:28Z,34.062744,-118.448441,68.199997,4.000000,0.000000,0.000000
2012-10-23T16:45:30Z,34.062755,-118.448447,68.599998,4.000000,0.000000,0.000000
2012-10-23T16:45:32Z,34.062757,-118.448447,69.599998,4.000000,0.000000,0.000000
2012-10-23T16:45:34Z,34.062759,-118.448444,70.099998,4.000000,0.000000,0.000000
2012-10-23T16:45:36Z,34.062767,-118.448437,71.199997,4.000000,0.000000,0.000000
2012-10-23T16:45:38Z,34.062768,-118.448434,71.300003,4.000000,0.000000,0.000000
2012-10-23T16:45:40Z,34.062771,-118.448432,71.400002,4.000000,0.000000,0.000000
2012-10-23T16:45:42Z,34.062781,-118.448437,71.500000,4.000000,326.299988,1.000000
2012-10-23T16:45:44Z,34.062806,-118.448447,70.800003,4.000000,330.700012,0.750000
2012-10-23T16:45:46Z,34.062840,-118.448460,70.599998,5.000000,332.200012,1.000000
2012-10-23T16:45:48Z,34.062875,-118.448490,70.900002,4.000000,329.899994,1.250000
2012-10-23T16:45:50Z,34.062914,-118.448526,70.699997,4.000000,324.299988,1.250000
2012-10-23T16:45:52Z,34.062954,-118.448568,70.699997,4.000000,323.899994,1.250000
2012-10-23T16:45:54Z,34.062991,-118.448604,70.699997,4.000000,328.700012,1.500000
2012-10-23T16:45:57Z,34.063039,-118.448646,72.000000,4.000000,329.399994,1.250000
2012-10-23T16:45:59Z,34.063066,-118.448671,72.400002,5.000000,328.799988,1.250000
2012-10-23T16:46:01Z,34.063095,-118.448690,73.099998,5.000000,335.100006,1.250000
2012-10-23T16:46:03Z,34.063121,-118.448707,73.300003,5.000000,331.600006,1.250000
2012-10-23T16:46:05Z,34.063142,-118.448731,73.800003,5.000000,323.399994,1.250000
2012-10-23T16:46:07Z,34.063162,-118.448755,73.800003,4.000000,323.399994,1.250000
2012-10-23T16:46:09Z,34.063181,-118.448775,73.599998,4.000000,324.200012,1.250000
2012-10-23T16:46:11Z,34.063197,-118.448797,72.199997,4.000000,319.600006,1.250000
2012-10-23T16:46:13Z,34.063212,-118.448820,73.500000,4.000000,313.500000,1.250000
2012-10-23T16:46:15Z,34.063230,-118.448838,74.800003,3.000000,319.200012,1.250000
2012-10-23T16:46:17Z,34.063248,-118.448851,75.000000,3.000000,325.299988,1.250000
2012-10-23T16:46:19Z,34.063266,-118.448866,75.000000,3.000000,319.399994,1.250000
2012-10-23T16:46:21Z,34.063284,-118.448883,75.800003,3.000000,317.100006,1.250000
2012-10-23T16:46:23Z,34.063301,-118.448902,74.500000,3.000000,321.100006,1.250000
2012-10-23T16:46:25Z,34.063319,-118.448923,74.500000,3.000000,320.500000,1.250000
2012-10-23T16:46:27Z,34.063339,-118.448946,74.400002,3.000000,316.799988,1.500000
2012-10-23T16:46:29Z,34.063360,-118.448969,75.199997,3.000000,318.399994,1.500000
2012-10-23T16:46:31Z,34.063377,-118.448986,75.500000,3.000000,321.000000,1.250000
2012-10-23T16:46:33Z,34.063371,-118.448985,76.199997,3.000000,0.000000,0.000000
2012-10-23T16:46:35Z,34.063365,-118.448986,75.400002,4.000000,0.000000,0.000000
2012-10-23T16:46:37Z,34.063364,-118.448994,74.500000,4.000000,0.000000,0.000000
2012-10-23T16:46:39Z,34.063367,-118.449000,74.099998,3.000000,322.200012,0.500000
2012-10-23T16:46:41Z,34.063374,-118.449004,74.099998,4.000000,322.200012,0.250000
2012-10-23T16:46:43Z,34.063394,-118.449018,74.000000,3.000000,320.299988,1.000000
2012-10-23T16:46:45Z,34.063422,-118.449038,74.099998,4.000000,321.700012,1.250000
2012-10-23T16:46:47Z,34.063448,-118.449057,74.199997,4.000000,320.799988,1.250000
2012-10-23T16:46:49Z,34.063475,-118.449075,74.699997,4.000000,322.100006,1.250000
2012-10-23T16:46:51Z,34.063501,-118.449093,74.699997,5.000000,325.000000,1.500000
2012-10-23T16:46:53Z,34.063531,-118.449107,74.500000,6.000000,330.299988,1.500000
2012-10-23T16:46:55Z,34.063566,-118.449124,74.500000,8.000000,333.000000,1.500000
2012-10-23T16:46:57Z,34.063596,-118.449145,74.599998,10.000000,329.399994,1.500000
2012-10-23T16:46:59Z,34.063618,-118.449177,74.699997,10.000000,321.100006,1.500000
2012-10-23T16:47:01Z,34.063631,-118.449212,75.000000,7.000000,313.299988,1.500000
2012-10-23T16:47:03Z,34.063642,-118.449234,75.199997,6.000000,316.500000,1.250000
2012-10-23T16:47:05Z,34.063660,-118.449249,75.400002,5.000000,324.600006,1.250000
2012-10-23T16:47:07Z,34.063677,-118.449270,74.500000,5.000000,323.399994,1.250000
2012-10-23T16:47:09Z,34.063692,-118.449288,76.500000,5.000000,321.399994,1.250000
2012-10-23T16:47:11Z,34.063708,-118.449304,76.800003,4.000000,322.200012,1.250000
2012-10-23T16:47:13Z,34.063724,-118.449311,80.300003,4.000000,335.299988,1.250000
2012-10-23T16:47:15Z,34.063744,-118.449309,80.900002,4.000000,353.200012,1.250000
2012-10-23T16:47:17Z,34.063764,-118.449312,81.099998,4.000000,346.600006,1.250000
2012-10-23T16:47:19Z,34.063782,-118.449319,81.400002,4.000000,339.899994,1.000000
2012-10-23T16:47:21Z,34.063798,-118.449327,81.199997,4.000000,339.899994,1.000000
2012-10-23T16:47:23Z,34.063817,-118.449339,81.199997,4.000000,332.700012,1.000000
2012-10-23T16:47:25Z,34.063839,-118.449363,81.500000,5.000000,326.299988,1.250000
2012-10-23T16:47:27Z,34.063856,-118.449399,80.699997,4.000000,317.799988,1.250000
2012-10-23T16:47:29Z,34.063877,-118.449426,82.300003,4.000000,328.399994,1.000000
2012-10-23T16:47:31Z,34.063895,-118.449433,83.699997,4.000000,4.200000,1.000000
2012-10-23T16:47:33Z,34.063910,-118.449435,84.000000,4.000000,5.000000,1.000000
2012-10-23T16:47:35Z,34.063926,-118.449446,84.599998,4.000000,347.700012,1.000000
2012-10-23T16:47:37Z,34.063937,-118.449466,84.699997,4.000000,329.899994,1.000000
2012-10-23T16:47:39Z,34.063948,-118.449487,84.599998,5.000000,319.500000,1.000000
2012-10-23T16:47:41Z,34.063959,-118.449510,84.199997,5.000000,314.600006,1.000000
2012-10-23T16:47:43Z,34.063967,-118.449538,83.699997,5.000000,306.500000,1.000000
2012-10-23T16:47:45Z,34.063974,-118.449570,83.900002,5.000000,303.000000,1.000000
2012-10-23T16:47:47Z,34.063986,-118.449598,84.199997,5.000000,307.899994,1.000000
2012-10-23T16:47:49Z,34.064013,-118.449632,82.000000,4.000000,318.899994,1.250000
2012-10-23T16:47:51Z,34.064045,-118.449664,81.900002,5.000000,322.399994,1.500000
2012-10-23T16:47:53Z,34.064071,-118.449690,82.099998,5.000000,325.399994,1.250000
2012-10-23T16:47:55Z,34.064091,-118.449717,82.199997,5.000000,322.799988,1.250000
2012-10-23T16:47:57Z,34.064109,-118.449739,82.300003,5.000000,323.600006,1.000000
2012-10-23T16:47:59Z,34.064128,-118.449758,82.900002,5.000000,327.200012,1.000000
2012-10-23T16:48:01Z,34.064144,-118.449776,82.900002,4.000000,322.500000,1.000000
2012-10-23T16:48:03Z,34.064159,-118.449794,82.900002,4.000000,323.700012,0.750000
2012-10-23T16:48:05Z,34.064176,-118.449811,82.400002,4.000000,327.700012,1.000000
2012-10-23T16:48:07Z,34.064198,-118.449834,81.099998,4.000000,330.000000,1.000000
2012-10-23T16:48:09Z,34.064216,-118.449853,81.099998,4.000000,329.100006,1.000000
2012-10-23T16:48:11Z,34.064223,-118.449867,80.400002,3.000000,329.100006,0.500000
2012-10-23T16:48:13Z,34.064224,-118.449885,79.900002,4.000000,0.000000,0.000000
2012-10-23T16:48:15Z,34.064225,-118.449889,79.900002,4.000000,0.000000,0.000000
2012-10-23T16:48:17Z,34.064225,-118.449890,80.000000,4.000000,0.000000,0.000000
2012-10-23T16:48:19Z,34.064228,-118.449890,79.300003,4.000000,0.000000,0.000000
2012-10-23T16:48:21Z,34.064238,-118.449897,79.099998,4.000000,329.100006,0.750000
2012-10-23T16:48:23Z,34.064250,-118.449910,80.099998,4.000000,322.500000,0.750000
2012-10-23T16:48:25Z,34.064266,-118.449927,80.500000,4.000000,323.600006,1.000000
2012-10-23T16:48:27Z,34.064285,-118.449944,80.800003,4.000000,324.500000,1.250000
2012-10-23T16:48:29Z,34.064308,-118.449958,80.400002,3.000000,327.899994,1.250000
2012-10-23T16:48:31Z,34.064335,-118.449976,81.699997,3.000000,327.899994,1.250000
2012-10-23T16:48:33Z,34.064363,-118.450003,81.699997,3.000000,325.000000,1.250000
2012-10-23T16:48:35Z,34.064393,-118.450019,84.699997,3.000000,340.700012,1.250000
2012-10-23T16:48:37Z,34.064420,-118.450030,84.000000,3.000000,346.200012,1.250000
2012-10-23T16:48:39Z,34.064445,-118.450049,83.900002,3.000000,331.399994,1.250000
2012-10-23T16:48:41Z,34.064471,-118.450069,84.400002,3.000000,330.399994,1.500000
2012-10-23T16:48:43Z,34.064497,-118.450085,83.900002,3.000000,334.899994,1.500000
2012-10-23T16:48:45Z,34.064520,-118.450100,82.300003,4.000000,338.500000,1.250000
2012-10-23T16:48:47Z,34.064540,-118.450114,82.900002,3.000000,338.299988,1.250000
2012-10-23T16:48:49Z,34.064563,-118.450126,82.599998,3.000000,338.100006,1.250000
2012-10-23T16:48:51Z,34.064584,-118.450135,83.800003,3.000000,342.000000,1.250000
2012-10-23T16:48:53Z,34.064609,-118.450143,83.500000,3.000000,344.299988,1.250000
2012-10-23T16:48:55Z,34.064634,-118.450158,83.699997,3.000000,338.799988,1.500000
2012-10-23T16:48:57Z,34.064656,-118.450174,82.699997,3.000000,332.700012,1.250000
2012-10-23T16:48:59Z,34.064674,-118.450187,83.300003,3.000000,332.500000,1.250000
2012-10-23T16:49:01Z,34.064696,-118.450199,83.300003,3.000000,334.700012,1.250000
2012-10-23T16:49:03Z,34.064719,-118.450214,83.000000,3.000000,334.299988,1.250000
2012-10-23T16:49:05Z,34.064743,-118.450232,82.699997,3.000000,333.200012,1.250000
2012-10-23T16:49:07Z,34.064765,-118.450250,83.300003,4.000000,332.299988,1.500000
2012-10-23T16:49:09Z,34.064787,-118.450265,83.000000,4.000000,335.500000,1.250000
2012-10-23T16:49:11Z,34.064810,-118.450278,83.500000,3.000000,337.700012,1.250000
2012-10-23T16:49:13Z,34.064834,-118.450293,83.400002,4.000000,336.799988,1.500000
2012-10-23T16:49:15Z,34.064858,-118.450307,83.699997,3.000000,337.500000,1.500000
2012-10-23T16:49:17Z,34.064883,-118.450320,84.000000,3.000000,337.899994,1.500000
2012-10-23T16:49:19Z,34.064909,-118.450333,83.300003,3.000000,337.500000,1.500000
2012-10-23T16:49:21Z,34.064936,-118.450348,83.400002,4.000000,336.100006,1.500000
2012-10-23T16:49:23Z,34.064959,-118.450363,83.000000,3.000000,336.299988,1.500000
2012-10-23T16:49:25Z,34.064983,-118.450375,82.699997,3.000000,337.899994,1.500000
2012-10-23T16:49:27Z,34.065006,-118.450387,82.800003,3.000000,337.100006,1.250000
2012-10-23T16:49:29Z,34.065029,-118.450399,83.099998,3.000000,338.500000,1.250000
2012-10-23T16:49:31Z,34.065054,-118.450408,82.599998,4.000000,340.799988,1.500000
2012-10-23T16:49:33Z,34.065078,-118.450417,82.699997,4.000000,339.399994,1.250000
2012-10-23T16:49:35Z,34.065102,-118.450428,82.599998,3.000000,338.100006,1.250000
2012-10-23T16:49:37Z,34.065129,-118.450439,83.300003,3.000000,338.399994,1.500000
2012-10-23T16:49:39Z,34.065159,-118.450447,83.800003,3.000000,340.000000,1.500000
2012-10-23T16:49:41Z,34.065186,-118.450453,83.400002,3.000000,342.700012,1.500000
2012-10-23T16:49:43Z,34.065209,-118.450459,82.599998,3.000000,342.100006,1.250000
2012-10-23T16:49:45Z,34.065220,-118.450461,82.500000,3.000000,343.100006,0.500000
2012-10-23T16:49:47Z,34.065213,-118.450460,82.800003,3.000000,0.000000,0.000000
2012-10-23T16:49:49Z,34.065213,-118.450459,83.599998,3.000000,0.000000,0.000000
2012-10-23T16:49:51Z,34.065213,-118.450457,83.500000,3.000000,0.000000,0.000000
